"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.887320313E0,2.454827130E-1,1.340123415E-1,1.309528351E-1
1.892320313E0,1.872010827E-1,2.092169523E-1,-4.802608490E-2
1.897320313E0,3.039249778E-1,3.074109554E-1,-2.441577911E-1
1.902320313E0,4.854083955E-1,3.187838793E-1,-3.747138977E-1
1.907320313E0,4.113635123E-1,2.684065104E-1,-4.327049255E-1
1.912320313E0,4.244457483E-1,1.038658619E-1,-4.931287766E-1
1.917320313E0,4.304340482E-1,-7.244575024E-2,-6.690044403E-1
1.922320313E0,4.903349876E-1,-1.719437838E-1,-8.584756851E-1
1.927320313E0,5.164534450E-1,-2.094291449E-1,-9.626607895E-1
1.932320313E0,5.866359472E-1,-2.170535326E-1,-8.582000732E-1
1.937320313E0,6.101547480E-1,-2.211729288E-1,-6.514701843E-1
1.942320313E0,5.669857264E-1,-1.543269157E-1,-4.657411575E-1
1.947320313E0,7.146431804E-1,-1.321938038E-1,-3.679046631E-1
1.952320313E0,6.580158472E-1,-9.638249874E-2,-2.816305161E-1
1.957320313E0,6.254160404E-1,-8.476233482E-2,-1.844949722E-1
1.962320313E0,5.405544043E-1,-6.285655499E-2,-1.080989838E-1
1.967320313E0,3.451223373E-1,-4.862952232E-2,-1.195049286E-2
1.972320313E0,3.082410395E-1,-7.735610008E-3,2.034282684E-2
1.977320313E0,1.642730236E-1,6.151342392E-2,6.973171234E-2
1.982320313E0,1.255594194E-1,1.125650406E-1,1.594562531E-1
1.987320313E0,7.292194664E-2,1.666910648E-1,2.253723145E-1
1.992320313E0,5.682347715E-2,2.228891850E-1,2.586927414E-1
1.997320313E0,1.717276275E-1,2.005441189E-1,2.089605331E-1
2.002320313E0,2.232126445E-1,1.479128599E-1,2.170696259E-1
2.007320313E0,2.721564472E-1,5.248999596E-2,2.068614960E-1
2.012320313E0,1.779914200E-1,-3.003728390E-2,1.726579666E-1
2.017320313E0,1.942009926E-1,-1.549912691E-1,8.754730225E-2
2.022320313E0,1.491032541E-1,-2.995501757E-1,2.072334290E-3
2.027320313E0,1.177134216E-1,-3.748912811E-1,-1.748523712E-1
2.032320313E0,3.235461712E-1,-4.100247622E-1,-3.183565140E-1
2.037320313E0,3.434746265E-1,-4.065427780E-1,-4.488983154E-1
2.042320313E0,3.502362967E-1,-3.524711132E-1,-6.351718903E-1
2.047320313E0,5.557833910E-1,-2.863503695E-1,-8.209619522E-1
2.052320313E0,7.434976697E-1,-2.319232225E-1,-9.205989838E-1
2.057320313E0,6.660365462E-1,-1.657998562E-1,-7.382259369E-1
2.062320313E0,5.256245136E-1,-1.380294561E-1,-2.701244354E-1
2.067320313E0,3.444308937E-1,-1.642361879E-1,1.869850159E-1
2.072320313E0,2.354760021E-1,-2.403389215E-1,4.948968887E-1
2.077320313E0,1.229601800E-1,-3.254387379E-1,7.541913986E-1
2.082320313E0,2.832416296E-1,-2.845450640E-1,8.489980698E-1
2.087320313E0,5.377495289E-1,-4.702377319E-2,8.585357666E-1
2.092320313E0,3.727123737E-1,8.062601089E-3,7.658033371E-1
2.097320313E0,2.111952305E-1,-4.119277000E-3,6.050205231E-1
2.102320313E0,7.500362396E-2,-6.927442551E-2,3.845748901E-1
2.107320313E0,-1.199299991E-1,-1.426014900E-1,1.292791367E-1
2.112320313E0,-1.838929355E-1,-1.842199564E-1,-2.666406631E-1
2.117320313E0,-5.589243174E-1,-2.913789749E-1,-4.476795197E-1
2.122320313E0,-8.263581991E-1,-3.034172058E-1,-5.033969879E-1
2.127320313E0,-8.490875959E-1,-1.925169230E-1,-6.447877884E-1
2.132320313E0,-7.396111488E-1,-2.436161041E-2,-7.960529327E-1
2.137320313E0,-2.318943143E-1,2.434264421E-1,-1.021982193E0
2.142320313E0,-6.959140301E-3,2.743473053E-1,-1.275765419E0
2.147320313E0,-2.643545270E-1,1.209589243E-1,-1.183794022E0
2.152320313E0,-3.419269323E-1,8.589816093E-2,-1.002167702E0
2.157320313E0,1.917613745E-1,2.192132473E-1,-1.418013573E0
2.162320313E0,-6.217551231E-2,5.429029465E-2,-1.165015221E0
2.167320313E0,-5.841952562E-2,9.762692451E-2,-9.171295166E-1
2.172320313E0,-2.700917125E-1,8.132421970E-2,-4.469642639E-1
2.177320313E0,-7.436212897E-1,-4.609096050E-2,1.477203369E-1
2.182320313E0,-1.143007398E0,-1.517201662E-1,5.762395859E-1
2.187320313E0,-9.433653951E-1,2.299714088E-2,7.683467865E-1
2.192320313E0,-7.019973993E-1,3.845667839E-2,7.187185287E-1
2.197320313E0,-1.071677208E0,-1.167201996E-2,1.519439697E0
2.202320313E0,-3.344121575E-1,2.659215927E-1,6.131439209E-1
2.207320313E0,8.949166536E-2,1.455031633E-1,2.038507462E-1
2.212320313E0,-8.544349670E-1,6.186485291E-2,1.359436989E0
2.217320313E0,-1.932178617E0,4.293148518E-1,2.072951317E0
2.222320313E0,-2.387605906E0,5.720560551E-1,1.718041420E0
2.227320313E0,-2.025567770E0,5.438497066E-1,7.499427795E-1
2.232320313E0,-1.369719505E0,3.929734230E-1,-2.504415512E-1
2.237320313E0,-9.347286224E-1,5.798101425E-3,-9.605131149E-1
2.242320313E0,-6.864051223E-1,-2.920890450E-1,-1.262080193E0
2.247320313E0,-5.588580370E-1,-3.804972172E-1,-1.245956421E0
2.252320313E0,-5.090888143E-1,-4.733949900E-1,-1.105014801E0
2.257320313E0,-5.098132491E-1,-5.218924284E-1,-1.111309052E0
2.262320313E0,-3.696153164E-1,-5.230821371E-1,-1.018210411E0
2.267320313E0,-2.532351613E-1,-4.540265799E-1,-5.193166733E-1
2.272320313E0,-1.678017974E-1,-3.545309901E-1,7.969379425E-2
2.277320313E0,-1.937679648E-1,-2.932108045E-1,5.827741623E-1
2.282320313E0,-5.268496275E-2,-2.263481021E-1,8.982753754E-1
2.287320313E0,8.884555101E-2,-1.778581142E-1,1.011551857E0
2.292320313E0,2.259658575E-1,-1.579924226E-1,1.077687263E0
2.297320313E0,3.145866096E-1,-1.172749400E-1,1.102881432E0
2.302320313E0,3.711045086E-1,-4.815649986E-2,9.570379257E-1
2.307320313E0,4.794213474E-1,-3.820395470E-2,8.500146866E-1
2.312320313E0,5.614399314E-1,-6.651878357E-3,6.835451126E-1
2.317320313E0,6.799539924E-1,2.532958984E-2,4.264144897E-1
2.322320313E0,8.212825060E-1,3.309583664E-2,3.035726547E-1
2.327320313E0,7.796090245E-1,3.364694118E-2,2.546777725E-1
2.332320313E0,7.497954965E-1,1.281011105E-2,1.302785873E-1
2.337320313E0,7.785243988E-1,-3.578960896E-2,6.197929382E-3
2.342320313E0,8.064205647E-1,-1.057404280E-1,-1.040115356E-1
2.347320313E0,8.317721486E-1,-1.709045768E-1,-1.457014084E-1
2.352320313E0,7.364612222E-1,-1.827131510E-1,-1.164150238E-1
2.357320313E0,6.204175353E-1,-1.913999319E-1,-2.285547256E-1
2.362320313E0,5.677177310E-1,-2.435919046E-1,-4.141674042E-1
2.367320313E0,5.818908811E-1,-2.256933451E-1,-6.057262421E-1
2.372320313E0,4.984325171E-1,-1.817023754E-1,-8.058176041E-1
2.377320313E0,4.390389919E-1,-1.819729209E-1,-7.949800491E-1
2.382320313E0,2.372835577E-1,-1.652400494E-1,-6.050348282E-1
2.387320313E0,-1.119242311E-1,-1.627886295E-1,-7.443580627E-1
2.392320313E0,-1.784960032E-1,-1.670746803E-1,-6.330852509E-1
2.397320313E0,1.000712514E-1,-1.615219116E-1,-5.195732117E-1
2.402320313E0,3.855700493E-1,-9.977465868E-2,-3.701086044E-1
2.407320313E0,3.601520360E-1,-5.134296417E-2,-8.874416351E-2
2.412320313E0,3.672921062E-1,-2.041769028E-2,4.124736786E-2
2.417320313E0,3.296574652E-1,3.676533699E-3,2.004613876E-1
2.422320313E0,2.832577229E-1,1.230108738E-2,4.028997421E-1
2.427320313E0,2.290992737E-1,-3.588140011E-3,6.394290924E-1
2.432320313E0,1.318720579E-1,-2.233695984E-2,9.185409546E-1
2.437320313E0,-1.800370812E-1,-1.692080498E-2,1.158361435E0
2.442320313E0,-3.428747058E-1,-3.540980816E-2,1.043882370E0
2.447320313E0,-4.042469263E-1,-5.530214310E-2,1.102354050E0
2.452320313E0,-3.794876933E-1,-4.079496861E-2,9.981384277E-1
2.457320313E0,-2.696790099E-1,-2.994942665E-2,7.373390198E-1
2.462320313E0,-2.320302725E-1,-4.414391518E-2,4.333009720E-1
2.467320313E0,-5.876696110E-2,-2.215766907E-2,3.060407639E-1
2.472320313E0,-8.208572865E-3,4.500383139E-2,1.715612411E-1
2.477320313E0,1.213030815E-1,1.189406514E-1,1.614246368E-1
2.482320313E0,6.581467390E-2,1.529465318E-1,3.037271500E-1
2.487320313E0,-9.740364552E-2,6.443709135E-2,4.539890289E-1
2.492320313E0,-2.358101010E-1,6.007641554E-2,5.612468719E-1
2.497320313E0,-3.287293315E-1,7.596796751E-2,6.810989380E-1
2.502320313E0,-3.446570635E-1,1.732162237E-1,8.170938492E-1
2.507320313E0,-4.161782265E-1,3.011274338E-1,8.774948120E-1
2.512320313E0,-5.543249846E-1,3.915776014E-1,8.020391464E-1
2.517320313E0,-5.997905731E-1,4.734570980E-1,5.917634964E-1
2.522320313E0,-5.610355735E-1,4.747577906E-1,3.714351654E-1
2.527320313E0,-4.891474843E-1,4.027161598E-1,2.946662903E-1
2.532320313E0,-5.208947659E-1,3.359844685E-1,3.179616928E-1
2.537320313E0,-5.268634558E-1,2.716436386E-1,4.410629272E-1
2.542320313E0,-5.719450116E-1,1.205204725E-1,6.100177765E-1
2.547320313E0,-4.596849680E-1,-3.414237499E-2,5.924739838E-1
2.552320313E0,-3.264213204E-1,-8.591616154E-2,4.580917358E-1
2.557320313E0,-3.640928268E-1,-2.108216286E-3,5.146169662E-1
2.562320313E0,-6.027674675E-1,1.260931492E-1,3.418378830E-1
2.567320313E0,-6.044692397E-1,8.089971542E-2,1.420974731E-2
2.572320313E0,-3.448032141E-1,-6.042098999E-2,-1.784543991E-1
2.577320313E0,-1.984244585E-2,-1.518206596E-1,-3.298454285E-1
2.582320313E0,-5.176687241E-2,-1.713993549E-1,-3.510322571E-1
2.587320313E0,-1.638162136E-1,-2.190008163E-1,-2.823009491E-1
2.592320313E0,-1.595439911E-1,-2.301778793E-1,-2.003774643E-1
2.597320313E0,-7.793611288E-2,-1.824917793E-1,-1.115188599E-1
2.602320313E0,7.359087467E-3,-5.680406094E-2,4.170417786E-3
2.607320313E0,1.444388032E-1,8.254289627E-2,-3.632640839E-2
2.612320313E0,2.572299242E-1,1.219779253E-1,-1.408014297E-1
2.617320313E0,2.541489005E-1,7.244169712E-2,-9.768867493E-2
2.622320313E0,2.791302204E-1,-4.216480255E-2,-1.271972656E-1
2.627320313E0,4.098139405E-1,-4.332339764E-2,-3.770895004E-1
2.632320313E0,4.532426298E-1,-3.427815437E-2,-6.426887512E-1
2.637320313E0,4.971204102E-1,-6.760942936E-2,-7.517633438E-1
2.642320313E0,4.920057058E-1,-8.450448513E-2,-7.371969223E-1
2.647320313E0,4.184572697E-1,-1.626564264E-1,-6.379404068E-1
2.652320313E0,4.409248233E-1,-2.988129854E-1,-4.915771484E-1
2.657320313E0,4.375539720E-1,-4.356801510E-1,-2.551116943E-1
2.662320313E0,4.781764746E-1,-5.432766676E-1,-2.504024506E-1
2.667320313E0,6.508110762E-1,-4.679188728E-1,-4.563083649E-1
2.672320313E0,4.854563475E-1,-3.004392385E-1,-5.262546539E-1
2.677320313E0,2.051283717E-1,-1.336208582E-1,-5.023488998E-1
2.682320313E0,1.133204699E-1,2.795767784E-2,-5.791234970E-1
2.687320313E0,7.561635971E-2,5.514872074E-2,-4.546556473E-1
2.692320313E0,5.330502987E-2,9.093546867E-2,-2.872085571E-1
2.697320313E0,9.035855532E-2,9.768199921E-2,-2.841272354E-1
2.702320313E0,1.798764765E-1,7.897913456E-2,-2.867937088E-1
2.707320313E0,1.223915815E-1,9.193205833E-2,-2.664079666E-1
2.712320313E0,1.510176957E-1,8.231949806E-2,-1.424188614E-1
2.717320313E0,9.870371222E-2,1.280431747E-1,-1.392364502E-4
2.722320313E0,-5.318737030E-2,5.921292305E-2,2.401733398E-2
2.727320313E0,-1.452597976E-1,-2.959322929E-2,-8.372879028E-2
2.732320313E0,-8.939856291E-2,-1.823952198E-1,-2.195596695E-1
2.737320313E0,-8.296072483E-2,-1.420459747E-1,-4.702968597E-1
2.742320313E0,-2.076592445E-1,-8.385455608E-2,-3.532953262E-1
2.747320313E0,-1.601623893E-1,-1.139972210E-1,-9.403038025E-2
2.752320313E0,-2.012058496E-1,-3.205013275E-2,4.419803619E-2
2.757320313E0,-2.980158329E-1,1.275283098E-1,6.972122192E-2
2.762320313E0,-3.509670496E-1,2.100954056E-1,4.215831757E-1
2.767320313E0,-2.706443071E-1,2.109372616E-1,6.253690720E-1
2.772320313E0,-1.815172434E-1,1.813133955E-1,3.124790192E-1
2.777320313E0,-5.369687080E-2,8.889985085E-2,1.806793213E-1
2.782320313E0,-3.882968426E-2,1.712369919E-2,-5.719470978E-2
2.787320313E0,4.358404875E-2,-5.159068108E-2,-4.727554321E-1
2.792320313E0,8.849328756E-2,-1.209497452E-2,-6.618490219E-1
2.797320313E0,-3.759175539E-2,-8.470058441E-3,-3.040056229E-1
2.802320313E0,-8.870780468E-2,5.349159241E-2,-2.428236008E-1
2.807320313E0,-3.048461080E-1,3.128162622E-1,-8.457469940E-2
2.812320313E0,-4.355581403E-1,4.597477913E-1,-1.121025085E-1
2.817320313E0,-4.252933860E-1,5.036945343E-1,-3.637943268E-1
2.822320313E0,-3.294198513E-1,3.574422598E-1,-6.467294693E-1
2.827320313E0,-3.744968176E-1,2.703131437E-1,-8.731679916E-1
2.832320313E0,-4.216084480E-1,2.274960279E-1,-1.041084290E0
2.837320313E0,-3.492096066E-1,1.190315485E-1,-1.013731003E0
2.842320313E0,-3.296586275E-1,3.267443180E-2,-9.691610336E-1
2.847320313E0,-3.209857941E-1,-7.646775246E-2,-9.925508499E-1
2.852320313E0,-1.278938055E-1,-3.624253273E-1,-1.041901588E0
2.857320313E0,2.032723129E-1,-5.836218596E-1,-1.162051201E0
2.862320313E0,2.611128986E-1,-6.180537939E-1,-1.111273766E0
2.867320313E0,2.534624636E-1,-6.111649275E-1,-7.743864059E-1
2.872320313E0,2.372657657E-1,-5.571134090E-1,-3.874883652E-1
2.877320313E0,2.525020540E-1,-5.607565641E-1,1.735115051E-2
2.882320313E0,2.526311576E-1,-4.762468338E-1,3.440084457E-1
2.887320313E0,1.336855888E-1,-3.308827877E-1,4.713907242E-1
2.892320313E0,7.114481926E-2,-2.494740486E-1,6.469841003E-1
2.897320313E0,9.188961983E-2,-2.528961897E-1,8.386297226E-1
2.902320313E0,2.000855207E-1,-3.172571659E-1,9.980287552E-1
2.907320313E0,1.751443148E-1,-3.642448187E-1,1.113757133E0
2.912320313E0,2.130437493E-1,-3.132463694E-1,1.136338234E0
2.917320313E0,1.838117838E-1,-2.076883316E-1,9.309778214E-1
2.922320313E0,2.174003720E-1,-1.204608679E-1,6.505537033E-1
2.927320313E0,2.448149323E-1,-3.547346592E-2,4.050254822E-1
2.932320313E0,2.741775215E-1,9.443271160E-2,2.656545639E-1
2.937320313E0,1.955037713E-1,1.503421068E-1,1.943244934E-1
2.942320313E0,2.203623652E-1,1.659698486E-1,3.298664093E-2
2.947320313E0,3.493770957E-1,1.990910769E-1,-2.400045395E-1
2.952320313E0,4.611998796E-1,2.782385349E-1,-4.251756668E-1
2.957320313E0,5.466187596E-1,3.626817465E-1,-5.044336319E-1
2.962320313E0,5.171637535E-1,3.653274775E-1,-4.811201096E-1
2.967320313E0,5.720881224E-1,2.940148115E-1,-2.559680939E-1
2.972320313E0,6.065744758E-1,2.079685926E-1,-8.774662018E-2
2.977320313E0,5.285903811E-1,1.921576262E-1,-1.091384888E-2
2.982320313E0,3.618429005E-1,2.087962627E-1,9.413051605E-2
2.987320313E0,1.876496077E-1,2.696838379E-1,2.787885666E-1
2.992320313E0,-1.705846190E-1,4.801908731E-1,5.272035599E-1
2.997320313E0,-4.953492284E-1,5.160166025E-1,8.635845184E-1
3.002320313E0,-7.900460958E-1,5.468444824E-1,1.149643898E0
3.007320313E0,-1.007069588E0,5.553846359E-1,1.104348183E0
3.012320313E0,-1.180769920E0,6.202393770E-1,8.412065506E-1
3.017320313E0,-1.198066473E0,6.620670557E-1,3.185243607E-1
3.022320313E0,-9.790428877E-1,5.999109745E-1,-7.312202454E-2
3.027320313E0,-1.041828394E0,5.082249641E-1,-2.090530396E-1
3.032320313E0,-9.846395850E-1,2.966789007E-1,1.128034592E-1
3.037320313E0,-9.697052240E-1,2.877068520E-2,4.392967224E-1
3.042320313E0,-8.596354127E-1,-2.594821453E-1,4.821243286E-1
3.047320313E0,-6.886140704E-1,-3.218563795E-1,3.696060181E-1
3.052320313E0,-5.760901570E-1,-2.478797436E-1,-3.399467468E-2
3.057320313E0,-2.395878434E-1,-2.592276335E-1,-4.367647171E-1
3.062320313E0,5.167438984E-1,-8.086254001E-1,-1.276897430E0
3.067320313E0,2.498316288E0,-1.977019668E0,-3.285705090E0
3.072320313E0,4.130506992E0,-2.513434887E0,-4.620158195E0
3.077320313E0,2.478470325E0,-1.265343308E0,-3.465844631E0
3.082320313E0,1.924189806E0,-6.097649932E-1,3.126125336E-1
3.087320313E0,2.195566654E0,-9.595941901E-1,4.317594528E0
3.092320313E0,1.151905060E0,-9.441997409E-1,4.808424950E0
3.097320313E0,-2.337206602E-1,-4.082883596E-1,2.972893715E0
3.102320313E0,-3.438299894E-1,1.911077499E-1,1.210154533E0
3.107320313E0,-3.390452862E-1,8.630179167E-1,-9.386444092E-2
3.112320313E0,-3.917024136E-1,1.358895302E0,-1.050463676E0
3.117320313E0,-4.684789181E-1,1.577555418E0,-1.502953529E0
3.122320313E0,-6.530140638E-1,1.538260221E0,-1.298388481E0
3.127320313E0,-1.019250393E0,1.301918864E0,-8.343448639E-1
3.132320313E0,-1.336380601E0,9.987180233E-1,-4.621305466E-1
3.137320313E0,-1.411110163E0,7.172015905E-1,-5.907917023E-2
3.142320313E0,-1.555879235E0,4.712468386E-1,-2.598381042E-2
3.147320313E0,-1.409697771E0,2.055724859E-1,-2.585029602E-2
3.152320313E0,-1.264226198E0,8.737528324E-2,3.379917145E-2
3.157320313E0,-1.195067644E0,5.658233166E-2,2.311525345E-1
3.162320313E0,-1.089187860E0,-6.804931164E-2,4.756259918E-1
3.167320313E0,-9.193537831E-1,-3.325221539E-1,6.128501892E-1
3.172320313E0,-7.620165944E-1,-5.823367834E-1,6.699905396E-1
3.177320313E0,-5.736429691E-1,-7.839927077E-1,9.372682571E-1
3.182320313E0,-3.932045698E-1,-9.570208788E-1,1.304565430E0
3.187320313E0,-1.560109258E-1,-1.077496767E0,1.620301247E0
3.192320313E0,-1.151740551E-3,-1.101184487E0,1.816625595E0
3.197320313E0,3.683111668E-1,-1.086817265E0,1.946923256E0
3.202320313E0,6.441068053E-1,-1.000660777E0,2.137044907E0
3.207320313E0,7.106966376E-1,-8.729238510E-1,2.231985092E0
3.212320313E0,7.348142266E-1,-7.260422707E-1,2.296651840E0
3.217320313E0,6.944549084E-1,-4.876847267E-1,2.240980148E0
3.222320313E0,4.724473953E-1,-2.148811817E-1,2.147524834E0
3.227320313E0,2.560555935E-3,3.816545010E-2,2.045815468E0
3.232320313E0,-3.649913073E-1,3.627551794E-1,1.982611656E0
3.237320313E0,-4.792358875E-1,4.932266474E-1,1.842641830E0
3.242320313E0,-4.407511353E-1,5.164390802E-1,1.547287941E0
3.247320313E0,-3.849580884E-1,3.489230871E-1,1.385418892E0
3.252320313E0,-4.664968848E-1,2.810568810E-1,1.544067383E0
3.257320313E0,-5.995105505E-1,2.895615101E-1,1.673357010E0
3.262320313E0,-7.367150784E-1,2.405960560E-1,1.641009331E0
3.267320313E0,-7.355188727E-1,1.394981146E-1,1.273810387E0
3.272320313E0,-6.633602977E-1,-2.919363976E-2,8.315219879E-1
3.277320313E0,-5.899255872E-1,-1.706689596E-1,6.514167786E-1
3.282320313E0,-6.341067553E-1,-2.702180147E-1,4.353237152E-1
3.287320313E0,-7.228851914E-1,-2.901421785E-1,2.136096954E-1
3.292320313E0,-8.215894103E-1,-1.957051754E-1,8.461761475E-2
3.297320313E0,-7.576021552E-1,-1.099624634E-1,-1.151657104E-1
3.302320313E0,-4.681687355E-1,-1.952195168E-2,-2.159872055E-1
3.307320313E0,-2.501181364E-1,-2.959728241E-2,-5.966281891E-2
3.312320313E0,-5.746781826E-2,-1.207039356E-1,1.761341095E-2
3.317320313E0,-1.299707890E-1,1.407361031E-2,5.171775818E-3
3.322320313E0,-3.583620191E-1,2.846145630E-1,9.625148773E-2
3.327320313E0,-6.032570004E-1,6.401343346E-1,8.337688446E-2
3.332320313E0,-7.469787002E-1,9.318742752E-1,1.468753815E-2
3.337320313E0,-7.661302090E-1,1.043229580E0,-2.568445206E-1
3.342320313E0,-7.548002601E-1,1.054845333E0,-7.365779877E-1
3.347320313E0,-6.960920691E-1,9.668531418E-1,-1.401999474E0
3.352320313E0,-3.738396168E-1,6.634483337E-1,-2.364046097E0
3.357320313E0,1.084841490E-1,1.941993237E-1,-3.259052277E0
3.362320313E0,4.864052236E-1,-2.264113426E-1,-3.802672386E0
3.367320313E0,6.845828295E-1,-5.830249786E-1,-4.101137638E0
3.372320313E0,9.692302942E-1,-9.076991081E-1,-4.170400620E0
3.377320313E0,1.258353949E0,-1.141577721E0,-4.092625618E0
3.382320313E0,1.380111694E0,-1.194939375E0,-3.901446819E0
3.387320313E0,1.626766443E0,-1.234759808E0,-3.724234581E0
3.392320313E0,1.966412067E0,-1.314745426E0,-3.518613815E0
3.397320313E0,2.026494503E0,-1.277387619E0,-3.031449318E0
3.402320313E0,1.733834982E0,-1.040628433E0,-2.441493511E0
3.407320313E0,1.511665106E0,-7.975072861E-1,-2.170811176E0
3.412320313E0,1.489988804E0,-6.524543762E-1,-1.964686871E0
3.417320313E0,1.386303663E0,-4.646372795E-1,-1.741916180E0
3.422320313E0,1.099784493E0,-2.499969006E-1,-1.448014736E0
3.427320313E0,8.801993728E-1,-9.412717819E-2,-1.263675690E0
3.432320313E0,8.070271015E-1,4.498577118E-2,-1.280591965E0
3.437320313E0,8.446670771E-1,3.072214127E-2,-1.717102051E0
3.442320313E0,1.049498558E0,-1.275787354E-1,-2.185930729E0
3.447320313E0,1.041989207E0,-2.118613720E-1,-2.608371735E0
3.452320313E0,9.732666016E-1,-2.736771107E-1,-2.885476112E0
3.457320313E0,1.077111483E0,-4.622583389E-1,-3.041747093E0
3.462320313E0,1.288580060E0,-5.916459560E-1,-2.918817043E0
3.467320313E0,1.147493482E0,-5.925366879E-1,-2.691078186E0
3.472320313E0,8.066477776E-1,-4.847395420E-1,-2.005275726E0
3.477320313E0,3.405482173E-1,-4.976317883E-1,-9.907598495E-1
3.482320313E0,-2.449297905E-2,-6.597361565E-1,-1.623659134E-1
3.487320313E0,-2.099245787E-2,-9.292387962E-1,5.550985336E-1
3.492320313E0,-3.495122790E-1,-1.038034678E0,1.154367447E0
3.497320313E0,-5.305436254E-1,-1.032247663E0,1.686101913E0
3.502320313E0,-4.276362658E-1,-9.532604218E-1,1.932530403E0
3.507320313E0,-1.275178790E-1,-8.576675653E-1,2.096101761E0
3.512320313E0,-2.021664381E-2,-6.152071953E-1,2.380928040E0
3.517320313E0,1.577001810E-1,-6.709427834E-1,2.625047684E0
3.522320313E0,4.851686954E-1,-6.449313164E-1,2.829112053E0
3.527320313E0,5.474839211E-1,-5.052020550E-1,3.194105148E0
3.532320313E0,4.292199314E-1,-2.700488567E-1,3.401110649E0
3.537320313E0,3.100584447E-1,3.064107895E-2,3.419858932E0
3.542320313E0,1.383128166E-1,4.366679192E-1,3.000358582E0
3.547320313E0,1.258348823E-1,6.644604206E-1,2.861620903E0
3.552320313E0,-3.305439949E-1,1.021070242E0,2.813904762E0
3.557320313E0,-7.967476845E-1,1.420518398E0,2.678103447E0
3.562320313E0,-1.273613691E0,1.797081947E0,2.495854378E0
3.567320313E0,-2.021045685E0,2.267108440E0,2.401601791E0
3.572320313E0,-2.297740936E0,2.500458956E0,2.014544487E0
3.577320313E0,-2.400982857E0,2.492802858E0,1.167111397E0
3.582320313E0,-2.363435745E0,2.267281532E0,3.802347183E-1
3.587320313E0,-2.095928907E0,1.817140102E0,-3.386812210E-1
3.592320313E0,-1.382878900E0,1.033919573E0,-1.017132759E0
3.597320313E0,-1.043742895E0,6.138136387E-1,-1.035986900E0
3.602320313E0,-1.025142193E0,4.145162106E-1,-4.545478821E-1
3.607320313E0,-6.516782045E-1,-4.955458641E-2,-4.858398438E-2
3.612320313E0,-2.597227693E-1,-5.094769001E-1,1.315793991E-1
3.617320313E0,6.871640682E-3,-7.510601282E-1,2.121076584E-1
3.622320313E0,3.074303865E-1,-9.207090139E-1,3.097515106E-1
3.627320313E0,7.130505443E-1,-1.112005949E0,3.271074295E-1
3.632320313E0,8.221582174E-1,-1.147565842E0,6.167840958E-1
3.637320313E0,8.722540736E-1,-1.134690046E0,8.442134857E-1
3.642320313E0,8.729739189E-1,-1.062451482E0,1.183965683E0
3.647320313E0,7.649897337E-1,-9.441568851E-1,1.532847404E0
3.652320313E0,4.877480268E-1,-6.789991856E-1,1.618723869E0
3.657320313E0,2.188383937E-1,-3.685672283E-1,1.262216568E0
3.662320313E0,-2.854645252E-3,-1.093673706E-1,5.793914795E-1
3.667320313E0,-1.887238622E-1,4.234004021E-2,-6.152534485E-2
3.672320313E0,-4.135932922E-1,2.378575802E-1,-4.400844574E-1
3.677320313E0,-6.842967868E-1,4.171934128E-1,-7.920293808E-1
3.682320313E0,-6.955292821E-1,5.077638626E-1,-1.020821571E0
3.687320313E0,-8.240742683E-1,5.647032261E-1,-1.050501823E0
3.692320313E0,-7.989044785E-1,4.638614655E-1,-9.446964264E-1
3.697320313E0,-6.262416840E-1,2.945170403E-1,-7.573528290E-1
3.702320313E0,-4.467198849E-1,8.913564682E-2,-5.405836105E-1
3.707320313E0,-1.920880079E-1,-1.215257645E-1,-2.574186325E-1
3.712320313E0,2.285534143E-2,-2.907412052E-1,-2.512941360E-1
3.717320313E0,2.948753238E-1,-3.438374996E-1,-2.994394302E-1
3.722320313E0,4.610193670E-1,-3.338596821E-1,-2.302436829E-1
3.727320313E0,8.656148314E-1,-5.032100677E-1,-1.447696686E-1
3.732320313E0,1.060502887E0,-5.576744080E-1,3.296661377E-2
3.737320313E0,1.260289907E0,-5.798203945E-1,4.878425598E-2
3.742320313E0,1.200556397E0,-4.922192097E-1,1.269760132E-1
3.747320313E0,1.000876307E0,-3.800871372E-1,1.828460693E-1
3.752320313E0,8.703329563E-1,-3.057570457E-1,2.900476456E-1
